x y z nx ny nz
-0.0920874958 0.0584833139 -0.0074536861 0.3458330000 -0.2744020000 0.8972760000
-0.0402764958 0.0593143139 -0.0042146861 -0.9026410000 -0.4285240000 -0.0400780000
-0.0379224958 0.0554543139 -0.0052106861 -0.8868100000 -0.4567000000 -0.0706690000
-0.0091974958 0.0585393139 -0.0047446861 0.9534530000 0.3013290000 0.0113410000
-0.0064864958 0.0547153139 -0.0021846861 0.7669390000 0.2251220000 0.6009360000
-0.0900984958 0.0662433139 -0.0069836861 0.1247080000 -0.2142990000 0.9687740000
-0.0859054958 0.0685383139 -0.0087086861 0.7898170000 -0.3680150000 0.4906680000
-0.0427254958 0.0666303139 -0.0052666861 -0.9692970000 -0.2447620000 -0.0235620000
-0.0115804958 0.0664353139 -0.0048606861 0.9575210000 0.2883620000 0.0004980000
-0.0889664958 0.0741343139 -0.0061506861 -0.7307900000 0.1041870000 0.6746040000
-0.0840714958 0.0749393139 -0.0079006861 0.6839560000 -0.3515530000 0.6392300000
-0.0474064958 0.0779313139 -0.0057986861 -0.7837580000 -0.6205240000 0.0259660000
-0.0447024958 0.0742823139 -0.0056956861 -0.9170840000 -0.3984380000 0.0142540000
-0.0156844958 0.0766713139 -0.0062766861 0.8807390000 0.4735690000 -0.0056710000
-0.0135564958 0.0730293139 -0.0048946861 0.9253670000 0.3789290000 -0.0104420000
-0.0876814958 0.0816203139 -0.0063276861 -0.9493490000 0.2634200000 0.1713080000
-0.0824464958 0.0822123139 -0.0065586861 0.4735320000 -0.3433820000 0.8110840000
-0.0772314958 0.0844943139 -0.0086176861 0.6440380000 -0.4705140000 0.6031840000
-0.0497164958 0.0823383139 -0.0056696861 -0.8854890000 -0.4643610000 0.0166920000
-0.0189124958 0.0825683139 -0.0058366861 0.9375220000 0.3438110000 0.0533570000
-0.0836774958 0.0900283139 -0.0056716861 -0.9131240000 0.2578480000 0.3157820000
-0.0745664958 0.0904363139 -0.0074716861 0.4812250000 -0.5127490000 0.7109930000
-0.0687434958 0.0933833139 -0.0075506861 0.4409060000 -0.8436550000 0.3063480000
-0.0549124958 0.0937903139 -0.0075626861 -0.9165650000 -0.3947430000 0.0639320000
-0.0531214958 0.0900603139 -0.0057646861 -0.9207240000 -0.3889140000 0.0318150000
-0.0204754958 0.0901703139 -0.0056506861 0.9839690000 0.1782130000 0.0066510000
-0.0814804958 0.0983813139 -0.0056476861 -0.9150970000 0.4002220000 0.0491840000
-0.0729224958 0.0953193139 -0.0050536861 0.1901860000 -0.7707050000 0.6081470000
-0.0660754958 0.0957543139 -0.0052826861 0.3708540000 -0.9248340000 0.0845520000
-0.0581764958 0.0977863139 -0.0055966861 -0.3466840000 -0.9378230000 0.0172880000
-0.0544594958 0.0948243139 -0.0068816861 -0.9103730000 -0.4116930000 0.0415840000
-0.0231524958 0.1001443139 -0.0056716861 0.9990540000 0.0420010000 -0.0113040000
-0.0221604958 0.0968193139 -0.0053746861 0.9753880000 0.2204400000 0.0049020000
-0.0791524958 0.1032363139 -0.0063026861 -0.8785030000 0.4769280000 0.0278020000
-0.0768044958 0.1070153139 -0.0055006861 -0.8456270000 0.5333670000 0.0208260000
-0.0230164958 0.1038973139 -0.0057196861 0.9715390000 -0.2367560000 -0.0075830000
-0.0212574958 0.1076723139 -0.0052646861 0.8628860000 -0.5045060000 -0.0300070000
-0.0727574958 0.1127603139 -0.0057906861 -0.7847150000 0.6198470000 0.0033860000
-0.0689724958 0.1168333139 -0.0054166861 -0.6743800000 0.7383810000 0.0023280000
-0.0171734958 0.1125223139 -0.0055356861 0.6098440000 -0.7919740000 -0.0294400000
-0.0107944958 0.1158853139 -0.0050056861 0.3562960000 -0.9343140000 0.0105600000
-0.0025894958 0.1174403139 -0.0052786861 -0.0605210000 -0.9979320000 -0.0216310000
0.0051185042 0.1166593139 -0.0048356861 0.1414070000 -0.9891620000 0.0395250000
0.0103265042 0.1178723139 -0.0047806861 0.3840100000 -0.9191300000 0.0879620000
-0.0649024958 0.1197203139 -0.0057426861 -0.5275030000 0.8494780000 0.0112860000
-0.0586654958 0.1234433139 -0.0057806861 -0.4973000000 0.8673800000 0.0185840000
-0.0532364958 0.1259813139 -0.0055756861 -0.4454140000 0.8947130000 0.0330860000
-0.0041044958 0.1185453139 -0.0085756861 -0.0051490000 -0.9988380000 -0.0479130000
0.0090445042 0.1187963139 -0.0057716861 0.3430180000 -0.9393090000 0.0061350000
0.0144575042 0.1207503139 -0.0051016861 0.6988610000 -0.7104770000 0.0825600000
0.0176005042 0.1233673139 -0.0061796861 0.8023350000 -0.3745150000 0.4647540000
-0.0496954958 0.1280853139 -0.0057316861 -0.4252950000 0.9048160000 0.0208040000
-0.0425514958 0.1310953139 -0.0057446861 -0.3835380000 0.9230920000 0.0282870000
-0.0361794958 0.1335353139 -0.0056366861 -0.2957530000 0.9551030000 0.0175430000
-0.0264164958 0.1335003139 -0.0051426861 0.0215960000 0.9994990000 0.0231270000
-0.0190554958 0.1338243139 -0.0047896861 -0.2255120000 0.9706350000 0.0837380000
-0.0142164958 0.1340783139 -0.0030226861 -0.3786430000 0.7837970000 0.4922320000
0.0138425042 0.1303353139 -0.0058426861 0.9470070000 0.3203210000 -0.0239140000
-0.0336814958 0.1346533139 -0.0054176861 -0.0951800000 0.9954600000 0.0001070000
-0.0161184958 0.1349213139 -0.0049486861 -0.3674020000 0.9292610000 -0.0385930000
-0.0102084958 0.1389153139 -0.0052996861 -0.6747070000 0.7380560000 -0.0066470000
0.0090055042 0.1418583139 -0.0067576861 0.9170720000 0.3968320000 -0.0387730000
0.0109875042 0.1378423139 -0.0056936861 0.9246180000 0.3792660000 -0.0352090000
-0.0067724958 0.1429313139 -0.0065706861 -0.6447640000 0.7639620000 0.0253220000
-0.0030714958 0.1446823139 -0.0052366861 -0.4698330000 0.8820900000 -0.0342650000
0.0059775042 0.1462363139 -0.0051176861 0.3745270000 0.9271320000 -0.0125250000
0.0097605042 0.1433583139 -0.0059456861 0.4311170000 0.8928870000 0.1299620000
0.0546865042 -0.1806916861 0.0026803139 -0.7087990000 -0.4835980000 0.5135530000
0.0606515042 -0.1820356861 0.0028643139 0.0981810000 -0.9499340000 0.2966250000
0.0690165042 -0.1791486861 0.0022083139 0.3498540000 -0.9349110000 0.0595230000
0.0740295042 -0.1778146861 0.0024233139 0.3836530000 -0.9188740000 0.0920870000
0.0490565042 -0.1705966861 -0.0005426861 -0.9011660000 -0.2826320000 0.3286620000
0.0523115042 -0.1736996861 0.0030443139 -0.7920490000 -0.2586520000 0.5529540000
0.0728455042 -0.1773486861 0.0018733139 0.3606000000 -0.9315410000 0.0468980000
0.0781325042 -0.1753596861 0.0027883139 0.4802180000 -0.8312810000 0.2799320000
0.0836045042 -0.1720806861 0.0029413139 0.8021670000 -0.2483790000 0.5429880000
0.0481685042 -0.1645356861 0.0012273139 -0.8608270000 -0.2855220000 0.4212520000
0.0508725042 -0.1662876861 0.0044923139 -0.7108660000 -0.2306390000 0.6644360000
0.0798785042 -0.1643386861 0.0051233139 0.5789210000 0.2748220000 0.7676740000
0.0829415042 -0.1663956861 0.0024133139 0.7891020000 0.3147380000 0.5275020000
0.0467395042 -0.1573326861 0.0028393139 -0.7854300000 -0.2647300000 0.5594790000
