x y z nx ny nz
-0.0107068961 -0.0221664677 -0.0383724602 -0.4041080000 -0.9136730000 0.0435660000
-0.0057778961 -0.0239314677 -0.0381494602 -0.3511440000 -0.9354250000 0.0409580000
0.0022361039 -0.0265344677 -0.0380614602 -0.2561000000 -0.9660680000 0.0335600000
0.0102701039 -0.0283754677 -0.0379954602 -0.2023170000 -0.9792370000 0.0127200000
0.0160461039 -0.0292804677 -0.0383774602 -0.1961660000 -0.9805510000 -0.0062610000
0.0295271039 -0.0290924677 -0.0362494602 0.5283800000 -0.8210910000 0.2159280000
0.0335611039 -0.0256664677 -0.0383244602 0.7636010000 -0.5719730000 0.2996000000
-0.0263648961 -0.0139834677 -0.0391544602 -0.5257720000 -0.8498590000 0.0361130000
-0.0214948961 -0.0162054677 -0.0381504602 -0.5025400000 -0.8635450000 0.0417660000
-0.0143728961 -0.0200674677 -0.0379894602 -0.4440350000 -0.8949380000 0.0437970000
0.0370311039 -0.0188274677 -0.0372774602 0.8572180000 -0.4216350000 0.2956370000
0.0393651039 -0.0158224677 -0.0395794602 0.8761320000 -0.3743160000 0.3037760000
-0.0360568961 -0.0071354677 -0.0380724602 -0.5437780000 -0.8391470000 -0.0117510000
-0.0296988961 -0.0111024677 -0.0381534602 -0.5368530000 -0.8435180000 0.0163110000
-0.0252398961 -0.0135144677 -0.0363264602 -0.5180340000 -0.8547860000 0.0313330000
0.0410401039 -0.0097524677 -0.0382234602 0.9135460000 -0.2713270000 0.3030100000
-0.0434358961 -0.0004154677 -0.0381654602 -0.8740750000 -0.4703190000 0.1216230000
-0.0398718961 -0.0043444677 -0.0381094602 -0.6324020000 -0.7746280000 -0.0043550000
0.0423561039 -0.0021364677 -0.0380714602 0.9663390000 0.0784310000 0.2450270000
-0.0444738961 0.0063505323 -0.0381834602 -0.9563610000 0.0780470000 0.2815710000
0.0351361039 0.0079555323 -0.0380434602 0.6052910000 0.7959460000 -0.0096530000
0.0400601039 0.0039485323 -0.0379064602 0.8107450000 0.5812020000 0.0699740000
-0.0428128961 0.0133985323 -0.0389384602 -0.8958500000 0.3192420000 0.3090900000
-0.0406598961 0.0161495323 -0.0365564602 -0.8766130000 0.3757150000 0.3006440000
0.0209451039 0.0174855323 -0.0380054602 0.5163420000 0.8558360000 0.0305840000
0.0262351039 0.0142135323 -0.0383114602 0.5512150000 0.8342190000 0.0155110000
0.0311771039 0.0107615323 -0.0376264602 0.5670990000 0.8236230000 -0.0066440000
-0.0418808961 0.0184215323 -0.0414454602 -0.8687410000 0.3937070000 0.3004720000
-0.0382988961 0.0223295323 -0.0381834602 -0.8321110000 0.4567140000 0.3146480000
-0.0336068961 0.0255605323 -0.0349304602 -0.7183690000 0.6460530000 0.2579940000
0.0046671039 0.0254245323 -0.0373084602 0.3629460000 0.9311300000 0.0355970000
0.0101831039 0.0235215323 -0.0381614602 0.4113050000 0.9105000000 0.0426350000
0.0172581039 0.0199265323 -0.0385564602 0.4744850000 0.8792880000 0.0414290000
-0.0350478961 0.0281845323 -0.0388454602 -0.7550710000 0.5712610000 0.3217600000
-0.0303818961 0.0312845323 -0.0374614602 -0.4946880000 0.8407700000 0.2199750000
-0.0217628961 0.0324855323 -0.0383954602 0.0717900000 0.9972710000 0.0172340000
-0.0138258961 0.0310145323 -0.0382054602 0.1773840000 0.9840690000 0.0120000000
-0.0056798961 0.0293035323 -0.0380344602 0.2415270000 0.9700570000 0.0255530000
0.0011811039 0.0275105323 -0.0380304602 0.3137430000 0.9488860000 0.0343480000
